indice,Date,Price
2995,2017-12-27,579.75
2996,2017-12-28,576.88
2997,2017-12-29,571.88
2998,2018-01-01,571.88
2999,2018-02-01,576.3
3000,2018-03-01,573.93
3001,2018-04-01,572.83
3002,2018-05-01,570.13
3003,2018-08-01,566.33
3004,2018-09-01,574.8
3005,2018-10-01,575.75
3006,2018-11-01,570.75
3007,2018-12-01,569.67
3008,2018-01-15,570.04
3009,2018-01-16,570.87
3010,2018-01-17,568.31
3011,2018-01-18,565.8
3012,2018-01-19,568.59
3013,2018-01-22,572.58
3014,2018-01-23,578.21
3015,2018-01-24,577.0
3016,2018-01-25,577.75
3017,2018-01-26,577.0
3018,2018-01-29,578.67
3019,2018-01-30,577.75
3020,2018-01-31,577.1
3021,2018-01-02,579.08
3022,2018-02-02,580.58
3023,2018-05-02,583.04
3024,2018-06-02,584.71
3025,2018-07-02,589.75
3026,2018-08-02,590.6
3027,2018-09-02,591.5
3028,2018-12-02,591.5
3029,2018-02-13,591.5
3030,2018-02-14,591.5
3031,2018-02-15,591.5
3032,2018-02-16,591.5
3033,2018-02-19,591.5
3034,2018-02-20,591.5
3035,2018-02-21,591.5
3036,2018-02-22,592.83
3037,2018-02-23,593.94
3038,2018-02-26,598.66
3039,2018-02-27,600.15
3040,2018-02-28,601.3
3041,2018-01-03,610.02
3042,2018-02-03,610.75
3043,2018-05-03,612.58
3044,2018-06-03,620.81
3045,2018-07-03,612.0
3046,2018-08-03,611.04
3047,2018-09-03,608.13
3048,2018-12-03,592.78
3049,2018-03-13,591.03
3050,2018-03-14,591.19
3051,2018-03-15,591.67
3052,2018-03-16,595.57
3053,2018-03-19,591.94
3054,2018-03-20,590.83
3055,2018-03-21,590.29
3056,2018-03-22,594.82
3057,2018-03-23,585.86
3058,2018-03-26,571.56
3059,2018-03-27,574.04
3060,2018-03-28,571.21
3061,2018-03-29,573.25
3062,2018-03-30,575.5
3063,2018-02-04,577.7
3064,2018-03-04,578.75
3065,2018-04-04,579.55
3066,2018-05-04,579.55
3067,2018-06-04,579.55
3068,2018-09-04,578.69
3069,2018-10-04,578.28
3070,2018-11-04,580.52
3071,2018-12-04,578.69
3072,2018-04-13,578.5
3073,2018-04-16,578.17
3074,2018-04-17,576.88
3075,2018-04-18,578.71
3076,2018-04-19,579.38
3077,2018-04-20,581.98
3078,2018-04-23,597.5
3079,2018-04-24,594.43
3080,2018-04-25,591.79
3081,2018-04-26,587.68
3082,2018-04-27,585.83
3083,2018-04-30,585.83
3084,2018-01-05,585.83
3085,2018-02-05,587.5
3086,2018-03-05,586.37
3087,2018-04-05,586.83
3088,2018-07-05,589.79
3089,2018-08-05,588.5
3090,2018-09-05,586.9
3091,2018-10-05,583.3
3092,2018-11-05,585.47
3093,2018-05-14,585.42
3094,2018-05-15,588.88
3095,2018-05-16,588.75
3096,2018-05-17,591.19
3097,2018-05-18,590.21
3098,2018-05-21,591.25
3099,2018-05-22,590.63
3100,2018-05-23,586.43
3101,2018-05-24,586.22
3102,2018-05-25,586.2
3103,2018-05-28,589.58
3104,2018-05-29,590.63
3105,2018-05-30,591.46
3106,2018-05-31,589.61
3107,2018-01-06,588.69
3108,2018-04-06,591.46
3109,2018-05-06,590.5
3110,2018-06-06,592.5
3111,2018-07-06,593.33
3112,2018-08-06,593.75
3113,2018-11-06,594.25
3114,2018-12-06,595.25
3115,2018-06-13,594.67
3116,2018-06-14,593.51
3117,2018-06-15,593.56
3118,2018-06-18,593.56
3119,2018-06-19,596.18
3120,2018-06-20,597.92
3121,2018-06-21,596.0
3122,2018-06-22,595.0
3123,2018-06-25,596.25
3124,2018-06-26,596.08
3125,2018-06-27,594.13
3126,2018-06-28,594.58
3127,2018-06-29,591.46
3128,2018-02-07,591.25
3129,2018-03-07,589.69
3130,2018-04-07,588.5
3131,2018-05-07,586.25
3132,2018-06-07,585.0
3133,2018-09-07,579.17
3134,2018-10-07,577.22
3135,2018-11-07,580.0
3136,2018-12-07,580.63
3137,2018-07-13,580.0
3138,2018-07-16,578.52
3139,2018-07-17,580.32
3140,2018-07-18,580.0
3141,2018-07-19,579.33
3142,2018-07-20,579.82
3143,2018-07-23,578.42
3144,2018-07-24,575.61
3145,2018-07-25,575.98
3146,2018-07-26,576.25
3147,2018-07-27,575.0
3148,2018-07-30,575.83
3149,2018-07-31,574.87
3150,2018-01-08,575.0
3151,2018-02-08,575.0
3152,2018-03-08,574.0
3153,2018-06-08,573.92
3154,2018-07-08,571.97
3155,2018-08-08,572.21
3156,2018-09-08,567.21
3157,2018-10-08,569.18
3158,2018-08-13,570.83
3159,2018-08-14,571.26
3160,2018-08-15,571.63
3161,2018-08-16,570.39
3162,2018-08-17,570.67
3163,2018-08-20,570.0
3164,2018-08-21,571.67
3165,2018-08-22,573.76
3166,2018-08-23,574.79
3167,2018-08-24,575.5
3168,2018-08-27,577.5
3169,2018-08-28,577.5
3170,2018-08-29,576.76
3171,2018-08-30,575.84
3172,2018-08-31,574.21
3173,2018-03-09,575.67
3174,2018-04-09,575.79
3175,2018-05-09,575.0
3176,2018-06-09,574.68
3177,2018-07-09,574.47
3178,2018-10-09,572.32
3179,2018-11-09,572.0
3180,2018-12-09,571.77
3181,2018-09-13,569.74
3182,2018-09-14,569.61
3183,2018-09-17,570.0
3184,2018-09-18,568.91
3185,2018-09-19,568.92
3186,2018-09-20,566.25
3187,2018-09-21,565.75
3188,2018-09-24,565.75
3189,2018-09-25,565.19
3190,2018-09-26,565.31
3191,2018-09-27,563.25
3192,2018-09-28,560.0
3193,2018-01-10,560.0
3194,2018-02-10,560.0
3195,2018-03-10,560.0
3196,2018-04-10,560.0
3197,2018-05-10,560.0
3198,2018-08-10,561.5
3199,2018-09-10,555.63
3200,2018-10-10,555.0
3201,2018-11-10,555.63
3202,2018-12-10,554.38
3203,2018-10-15,555.0
3204,2018-10-16,555.0
3205,2018-10-17,553.13
3206,2018-10-18,552.92
3207,2018-10-19,549.38
3208,2018-10-22,544.38
3209,2018-10-23,545.0
3210,2018-10-24,539.42
3211,2018-10-25,535.5
3212,2018-10-26,535.5
3213,2018-10-29,534.33
3214,2018-10-30,533.67
3215,2018-10-31,532.0
3216,2018-01-11,531.17
3217,2018-02-11,530.0
3218,2018-05-11,530.31
3219,2018-06-11,530.0
3220,2018-07-11,530.0
3221,2018-08-11,526.0
3222,2018-09-11,523.33
3223,2018-12-11,520.33
3224,2018-11-13,516.55
3225,2018-11-14,512.0
3226,2018-11-15,505.0
3227,2018-11-16,504.17
3228,2018-11-19,503.75
3229,2018-11-20,500.0
3230,2018-11-21,496.2
3231,2018-11-22,495.3
3232,2018-11-23,490.0
3233,2018-11-26,486.67
3234,2018-11-27,485.0
3235,2018-11-28,482.5
3236,2018-11-29,482.5
3237,2018-11-30,477.5
3238,2018-03-12,477.0
3239,2018-04-12,478.13
3240,2018-05-12,477.81
3241,2018-06-12,468.81
3242,2018-07-12,475.5
3243,2018-10-12,478.33
3244,2018-11-12,475.0
3245,2018-12-12,475.5
3246,2018-12-13,477.88
3247,2018-12-14,475.83
3248,2018-12-17,475.63
3249,2018-12-18,481.25
3250,2018-12-19,485.0
3251,2018-12-20,482.5
3252,2018-12-21,482.17
3253,2018-12-24,482.5
3254,2018-12-25,485.0
3255,2018-12-26,485.0
3256,2018-12-27,483.13
3257,2018-12-28,482.71
3258,2018-12-31,482.71
3259,2019-01-01,482.71
3260,2019-02-01,480.94
3261,2019-03-01,480.0
3262,2019-04-01,479.3
3263,2019-07-01,479.5
3264,2019-08-01,480.0
3265,2019-09-01,480.0
3266,2019-10-01,479.0
3267,2019-11-01,479.55
3268,2019-01-14,480.33
3269,2019-01-15,480.63
3270,2019-01-16,480.42
3271,2019-01-17,480.0
3272,2019-01-18,480.0
3273,2019-01-21,487.0
3274,2019-01-22,488.67
3275,2019-01-23,485.83
3276,2019-01-24,488.75
3277,2019-01-25,495.08
3278,2019-01-28,495.83
3279,2019-01-29,495.94
3280,2019-01-30,497.4
3281,2019-01-31,497.4
3282,2019-01-02,497.4
3283,2019-04-02,497.4
3284,2019-05-02,497.4
3285,2019-06-02,497.4
3286,2019-07-02,497.4
3287,2019-08-02,497.4
3288,2019-11-02,519.17
3289,2019-12-02,510.21
3290,2019-02-13,511.25
3291,2019-02-14,515.25
3292,2019-02-15,520.8
3293,2019-02-18,512.5
3294,2019-02-19,514.5
3295,2019-02-20,515.5
3296,2019-02-21,517.08
3297,2019-02-22,516.82
3298,2019-02-25,522.92
3299,2019-02-26,520.42
3300,2019-02-27,526.69
3301,2019-02-28,526.88
3302,2019-01-03,527.67
3303,2019-04-03,527.5
3304,2019-05-03,534.58
3305,2019-06-03,534.5
3306,2019-07-03,533.75
3307,2019-08-03,535.0
3308,2019-11-03,528.0
3309,2019-12-03,535.17
3310,2019-03-13,534.79
3311,2019-03-14,538.0
3312,2019-03-15,537.5
3313,2019-03-18,536.67
3314,2019-03-19,538.25
3315,2019-03-20,537.08
3316,2019-03-21,534.38
3317,2019-03-22,530.5
3318,2019-03-25,531.82
3319,2019-03-26,530.25
3320,2019-03-27,531.19
3321,2019-03-28,530.25
3322,2019-03-29,530.0
3323,2019-01-04,527.81
3324,2019-02-04,519.5
3325,2019-03-04,522.0
3326,2019-04-04,526.67
3327,2019-05-04,526.67
3328,2019-08-04,533.75
3329,2019-09-04,535.13
3330,2019-10-04,531.88
3331,2019-11-04,531.65
3332,2019-12-04,532.58
3333,2019-04-15,534.06
3334,2019-04-16,535.1
3335,2019-04-17,532.31
3336,2019-04-18,532.46
3337,2019-04-19,532.5
3338,2019-04-22,531.73
3339,2019-04-23,531.83
3340,2019-04-24,531.4
3341,2019-04-25,527.69
3342,2019-04-26,527.75
3343,2019-04-29,526.03
3344,2019-04-30,529.17
3345,2019-01-05,529.17
3346,2019-02-05,529.17
3347,2019-03-05,529.17
3348,2019-06-05,525.92
3349,2019-07-05,527.5
3350,2019-08-05,524.3
3351,2019-09-05,523.75
3352,2019-10-05,523.77
3353,2019-05-13,520.75
3354,2019-05-14,520.2
3355,2019-05-15,520.2
3356,2019-05-16,520.0
3357,2019-05-17,520.63
3358,2019-05-20,513.25
3359,2019-05-21,513.75
3360,2019-05-22,512.5
3361,2019-05-23,508.75
3362,2019-05-24,505.5
3363,2019-05-27,504.31
3364,2019-05-28,503.77
3365,2019-05-29,503.83
3366,2019-05-30,502.17
3367,2019-05-31,500.94
3368,2019-03-06,500.94
3369,2019-04-06,497.7
3370,2019-05-06,493.63
3371,2019-06-06,493.27
3372,2019-07-06,493.27
3373,2019-10-06,493.75
3374,2019-11-06,493.38
3375,2019-12-06,493.0
3376,2019-06-13,488.42
3377,2019-06-14,489.42
3378,2019-06-17,484.33
3379,2019-06-18,484.75
3380,2019-06-19,484.75
3381,2019-06-20,485.0
3382,2019-06-21,485.58
3383,2019-06-24,492.92
3384,2019-06-25,496.46
3385,2019-06-26,499.35
3386,2019-06-27,496.83
3387,2019-06-28,503.15
3388,2019-01-07,509.25
3389,2019-02-07,507.05
3390,2019-03-07,509.17
3391,2019-04-07,508.75
3392,2019-05-07,508.5
3393,2019-08-07,507.63
3394,2019-09-07,509.75
3395,2019-10-07,507.92
3396,2019-11-07,507.5
3397,2019-12-07,506.98
3398,2019-07-15,507.5
3399,2019-07-16,505.19
3400,2019-07-17,507.4
3401,2019-07-18,508.69
3402,2019-07-19,507.75
3403,2019-07-22,507.5
3404,2019-07-23,506.5
3405,2019-07-24,506.5
3406,2019-07-25,506.75
3407,2019-07-26,507.33
3408,2019-07-29,505.38
3409,2019-07-30,505.1
3410,2019-07-31,503.25
3411,2019-01-08,503.85
3412,2019-02-08,500.5
3413,2019-05-08,496.67
3414,2019-06-08,493.39
3415,2019-07-08,493.13
3416,2019-08-08,493.08
3417,2019-09-08,489.88
3418,2019-12-08,485.31
3419,2019-08-13,481.75
3420,2019-08-14,481.88
3421,2019-08-15,480.5
3422,2019-08-16,482.17
3423,2019-08-19,482.0
3424,2019-08-20,481.65
3425,2019-08-21,478.31
3426,2019-08-22,473.25
3427,2019-08-23,472.06
3428,2019-08-26,469.06
3429,2019-08-27,466.13
3430,2019-08-28,463.75
3431,2019-08-29,463.94
3432,2019-08-30,462.0
3433,2019-02-09,465.5
3434,2019-03-09,464.5
3435,2019-04-09,462.5
3436,2019-05-09,465.77
3437,2019-06-09,462.9
3438,2019-09-09,463.25
3439,2019-10-09,461.92
3440,2019-11-09,460.38
3441,2019-12-09,460.96
3442,2019-09-13,460.96
3443,2019-09-16,460.25
3444,2019-09-17,460.13
3445,2019-09-18,460.0
3446,2019-09-19,460.0
3447,2019-09-20,453.13
3448,2019-09-23,455.0
3449,2019-09-24,455.38
3450,2019-09-25,455.0
3451,2019-09-26,452.13
3452,2019-09-27,452.88
3453,2019-09-30,452.2
3454,2019-01-10,452.2
3455,2019-02-10,452.2
3456,2019-03-10,452.2
3457,2019-04-10,452.2
3458,2019-07-10,452.2
3459,2019-08-10,452.92
3460,2019-09-10,449.58
3461,2019-10-10,450.1
3462,2019-11-10,449.5
3463,2019-10-14,447.67
3464,2019-10-15,442.27
3465,2019-10-16,441.0
3466,2019-10-17,439.33
3467,2019-10-18,432.69
3468,2019-10-21,430.0
3469,2019-10-22,429.79
3470,2019-10-23,428.38
3471,2019-10-24,428.67
3472,2019-10-25,427.5
3473,2019-10-28,429.92
3474,2019-10-29,433.29
3475,2019-10-30,435.83
3476,2019-10-31,431.75
3477,2019-01-11,430.67
3478,2019-04-11,429.5
3479,2019-05-11,432.0
3480,2019-06-11,434.38
3481,2019-07-11,435.47
3482,2019-08-11,435.6
3483,2019-11-11,434.13
3484,2019-12-11,438.45
3485,2019-11-13,438.52
3486,2019-11-14,439.21
3487,2019-11-15,446.07
3488,2019-11-18,448.68
3489,2019-11-19,451.26
3490,2019-11-20,451.32
3491,2019-11-21,453.03
3492,2019-11-22,454.95
3493,2019-11-25,459.53
3494,2019-11-26,463.32
3495,2019-11-27,457.63
3496,2019-11-28,455.39
3497,2019-11-29,457.37
3498,2019-02-12,457.04
3499,2019-03-12,458.03
3500,2019-04-12,459.26
3501,2019-05-12,459.74
3502,2019-06-12,460.64
3503,2019-09-12,461.78
3504,2019-10-12,467.42
3505,2019-11-12,464.86
3506,2019-12-12,466.32
3507,2019-12-13,472.84
3508,2019-12-16,472.96
3509,2019-12-17,473.21
3510,2019-12-18,474.92
3511,2019-12-19,477.68
3512,2019-12-20,480.39
3513,2019-12-23,477.86
3514,2019-12-24,482.92
3515,2019-12-25,481.18
3516,2019-12-26,483.93
3517,2019-12-27,480.97
3518,2019-12-30,481.0
3519,2019-12-31,484.47
3520,2020-01-01,484.47
3521,2020-02-01,484.75
3522,2020-03-01,484.14
3523,2020-06-01,484.2
3524,2020-07-01,485.53
3525,2020-08-01,486.3
3526,2020-09-01,489.79
3527,2020-10-01,489.47
3528,2020-01-13,490.13
3529,2020-01-14,491.0
3530,2020-01-15,492.84
3531,2020-01-16,495.79
3532,2020-01-17,495.55
3533,2020-01-20,495.95
3534,2020-01-21,495.95
3535,2020-01-22,495.95
3536,2020-01-23,495.95
3537,2020-01-24,495.95
3538,2020-01-27,495.95
3539,2020-01-28,495.95
3540,2020-01-29,495.95
3541,2020-01-30,495.95
3542,2020-01-31,495.95
3543,2020-03-02,482.67
3544,2020-04-02,484.32
3545,2020-05-02,477.35
3546,2020-06-02,475.63
3547,2020-07-02,474.13
3548,2020-10-02,470.07
3549,2020-11-02,470.0
3550,2020-12-02,461.58
3551,2020-02-13,463.68
3552,2020-02-14,459.47
3553,2020-02-17,459.47
3554,2020-02-18,456.67
3555,2020-02-19,449.32
3556,2020-02-20,455.0
3557,2020-02-21,465.36
3558,2020-02-24,464.3
3559,2020-02-25,465.0
3560,2020-02-26,467.26
3561,2020-02-27,465.0
3562,2020-02-28,463.68
3563,2020-02-03,461.17
3564,2020-03-03,462.54
3565,2020-04-03,459.08
3566,2020-05-03,461.0
3567,2020-06-03,459.61
3568,2020-09-03,459.49
3569,2020-10-03,460.0
3570,2020-11-03,456.33
3571,2020-12-03,455.89
3572,2020-03-13,452.89
3573,2020-03-16,452.06
3574,2020-03-17,451.62
3575,2020-03-18,450.79
3576,2020-03-19,444.74
3577,2020-03-20,441.92
3578,2020-03-23,435.36
3579,2020-03-24,430.79
3580,2020-03-25,425.37
3581,2020-03-26,423.47
3582,2020-03-27,421.18
3583,2020-03-30,421.58
3584,2020-03-31,421.58
3585,2020-01-04,412.37
3586,2020-02-04,407.45
3587,2020-03-04,405.37
3588,2020-06-04,405.37
3589,2020-07-04,405.37
3590,2020-08-04,405.37
3591,2020-09-04,405.79
3592,2020-10-04,410.78
3593,2020-04-13,409.98
3594,2020-04-14,408.74
3595,2020-04-15,409.42
3596,2020-04-16,409.25
3597,2020-04-17,401.38
3598,2020-04-20,405.83
3599,2020-04-21,406.68
3600,2020-04-22,406.62
3601,2020-04-23,406.18
3602,2020-04-24,403.55
3603,2020-04-27,403.83
3604,2020-04-28,403.54
3605,2020-04-29,402.84
3606,2020-04-30,405.88
3607,2020-01-05,405.88
3608,2020-04-05,405.88
3609,2020-05-05,405.88
3610,2020-06-05,405.3
3611,2020-07-05,403.91
3612,2020-08-05,406.5
3613,2020-11-05,406.48
3614,2020-12-05,410.16
3615,2020-05-13,409.12
3616,2020-05-14,416.32
3617,2020-05-15,416.55
3618,2020-05-18,430.59
3619,2020-05-19,429.51
3620,2020-05-20,430.59
3621,2020-05-21,425.87
3622,2020-05-22,426.75
3623,2020-05-25,426.72
3624,2020-05-26,427.0
3625,2020-05-27,426.68
3626,2020-05-28,427.16
3627,2020-05-29,427.54
3628,2020-01-06,435.21
3629,2020-02-06,439.34
3630,2020-03-06,439.34
3631,2020-04-06,438.71
3632,2020-05-06,435.59
3633,2020-08-06,439.87
3634,2020-09-06,440.53
3635,2020-10-06,440.26
3636,2020-11-06,443.38
3637,2020-12-06,440.6
3638,2020-06-15,440.6
3639,2020-06-16,442.16
3640,2020-06-17,442.0
3641,2020-06-18,442.0
3642,2020-06-19,442.47
3643,2020-06-22,442.5
3644,2020-06-23,444.34
3645,2020-06-24,444.56
3646,2020-06-25,444.56
3647,2020-06-26,444.56
3648,2020-06-29,444.95
3649,2020-06-30,445.37
3650,2020-01-07,443.75
3651,2020-02-07,441.48
3652,2020-03-07,447.89
3653,2020-06-07,450.39
3654,2020-07-07,448.91
3655,2020-08-07,453.17
3656,2020-09-07,456.67
3657,2020-10-07,453.42
3658,2020-07-13,456.58
3659,2020-07-14,465.3
3660,2020-07-15,464.86
3661,2020-07-16,467.89
3662,2020-07-17,470.8
3663,2020-07-20,474.42
3664,2020-07-21,475.39
3665,2020-07-22,475.32
3666,2020-07-23,478.36
3667,2020-07-24,476.33
3668,2020-07-27,476.47
3669,2020-07-28,479.88
3670,2020-07-29,484.41
3671,2020-07-30,485.83
3672,2020-07-31,485.89
3673,2020-03-08,490.05
3674,2020-04-08,495.26
3675,2020-05-08,495.47
3676,2020-06-08,500.72
3677,2020-07-08,504.24
3678,2020-10-08,505.79
3679,2020-11-08,508.09
3680,2020-12-08,508.38
3681,2020-08-13,508.32
3682,2020-08-14,503.85
3683,2020-08-17,505.97
3684,2020-08-18,507.08
3685,2020-08-19,507.17
3686,2020-08-20,508.62
3687,2020-08-21,509.91
3688,2020-08-24,510.04
3689,2020-08-25,509.61
3690,2020-08-26,507.53
3691,2020-08-27,506.89
3692,2020-08-28,508.83
3693,2020-08-31,513.5
3694,2020-01-09,517.89
3695,2020-02-09,516.66
3696,2020-03-09,519.93
3697,2020-04-09,519.28
3698,2020-07-09,522.21
3699,2020-08-09,522.21
3700,2020-09-09,519.38
3701,2020-10-09,519.25
3702,2020-11-09,520.07
3703,2020-09-14,519.13
3704,2020-09-15,519.26
3705,2020-09-16,516.57
3706,2020-09-17,515.43
3707,2020-09-18,511.75
3708,2020-09-21,510.79
3709,2020-09-22,509.34
3710,2020-09-23,506.32
3711,2020-09-24,506.47
3712,2020-09-25,504.59
3713,2020-09-28,503.99
3714,2020-09-29,504.93
3715,2020-09-30,503.39
3716,2020-01-10,503.39
3717,2020-02-10,503.39
3718,2020-05-10,503.39
3719,2020-06-10,503.39
3720,2020-07-10,503.39
3721,2020-08-10,503.39
3722,2020-09-10,509.77
3723,2020-12-10,511.48
3724,2020-10-13,511.42
3725,2020-10-14,511.32
3726,2020-10-15,511.05
3727,2020-10-16,509.74
3728,2020-10-19,508.31
3729,2020-10-20,507.78
3730,2020-10-21,509.95
3731,2020-10-22,512.83
3732,2020-10-23,515.51
3733,2020-10-26,515.37
3734,2020-10-27,515.54
3735,2020-10-28,517.94
3736,2020-10-29,517.13
3737,2020-10-30,517.61
3738,2020-02-11,518.6
3739,2020-03-11,522.17
3740,2020-04-11,522.25
3741,2020-05-11,524.8
3742,2020-06-11,528.09
3743,2020-09-11,540.26
3744,2020-10-11,540.17
3745,2020-11-11,545.97
3746,2020-12-11,546.06
3747,2020-11-13,546.5
3748,2020-11-16,548.51
3749,2020-11-17,555.33
3750,2020-11-18,556.0
3751,2020-11-19,559.71
3752,2020-11-20,563.47
3753,2020-11-23,569.87
3754,2020-11-24,568.31
3755,2020-11-25,570.49
3756,2020-11-26,573.77
3757,2020-11-27,576.79
3758,2020-11-30,591.91
3759,2020-01-12,588.68
3760,2020-02-12,598.95
3761,2020-03-12,596.18
3762,2020-04-12,599.04
3763,2020-07-12,616.92
3764,2020-08-12,620.89
3765,2020-09-12,620.89
3766,2020-10-12,639.47
3767,2020-11-12,647.0
3768,2020-12-14,646.78
3769,2020-12-15,642.79
3770,2020-12-16,641.84
3771,2020-12-17,646.58
3772,2020-12-18,657.5
3773,2020-12-21,701.89
3774,2020-12-22,702.96
3775,2020-12-23,687.7
3776,2020-12-24,687.24
3777,2020-12-25,681.09
3778,2020-12-28,655.0
3779,2020-12-29,653.75
3780,2020-12-30,653.25
3781,2020-12-31,658.7
3782,2021-01-01,658.7
3783,2021-04-01,660.9
3784,2021-05-01,675.37
3785,2021-06-01,673.33
3786,2021-07-01,656.82
3787,2021-08-01,657.11
3788,2021-11-01,651.05
3789,2021-12-01,650.07
3790,2021-01-13,648.09
3791,2021-01-14,647.74
3792,2021-01-15,647.79
3793,2021-01-18,646.78
3794,2021-01-19,641.77
3795,2021-01-20,639.53
3796,2021-01-21,640.59
3797,2021-01-22,640.59
3798,2021-01-25,640.39
3799,2021-01-26,640.0
3800,2021-01-27,641.76
3801,2021-01-28,643.64
3802,2021-01-29,648.25
3803,2021-01-02,644.11
3804,2021-02-02,644.01
3805,2021-03-02,644.59
3806,2021-04-02,644.11
3807,2021-05-02,649.21
3808,2021-08-02,649.21
3809,2021-09-02,649.21
3810,2021-10-02,649.21
3811,2021-11-02,649.21
3812,2021-12-02,649.21
3813,2021-02-15,649.21
3814,2021-02-16,649.21
3815,2021-02-17,649.21
3816,2021-02-18,665.83
3817,2021-02-19,664.75
3818,2021-02-22,690.24
3819,2021-02-23,687.42
3820,2021-02-24,685.95
3821,2021-02-25,698.83
3822,2021-02-26,698.53
3823,2021-01-03,700.3
3824,2021-02-03,698.68
3825,2021-03-03,719.53
3826,2021-04-03,714.71
3827,2021-05-03,711.78
3828,2021-08-03,714.81
3829,2021-09-03,708.03
3830,2021-10-03,704.33
3831,2021-11-03,709.72
3832,2021-12-03,719.42
3833,2021-03-15,721.25
3834,2021-03-16,729.87
3835,2021-03-17,727.01
3836,2021-03-18,727.01
3837,2021-03-19,727.13
3838,2021-03-22,731.74
3839,2021-03-23,731.74
3840,2021-03-24,733.95
3841,2021-03-25,735.63
3842,2021-03-26,740.42
3843,2021-03-29,761.67
3844,2021-03-30,750.79
3845,2021-03-31,751.67
3846,2021-01-04,751.33
3847,2021-02-04,779.47
3848,2021-05-04,779.47
3849,2021-06-04,780.42
3850,2021-07-04,782.37
3851,2021-08-04,871.91
3852,2021-09-04,872.63
3853,2021-12-04,875.26
3854,2021-04-13,873.5
3855,2021-04-14,873.16
3856,2021-04-15,871.89
3857,2021-04-16,874.25
3858,2021-04-19,874.14
3859,2021-04-20,881.61
3860,2021-04-21,875.78
3861,2021-04-22,880.2
3862,2021-04-23,880.59
3863,2021-04-26,908.05
3864,2021-04-27,912.01
3865,2021-04-28,910.97
3866,2021-04-29,914.38
3867,2021-04-30,918.86
3868,2021-03-05,918.86
3869,2021-04-05,918.86
3870,2021-05-05,918.86
3871,2021-06-05,926.67
3872,2021-07-05,971.15
3873,2021-10-05,1042.42
3874,2021-11-05,1041.78
3875,2021-12-05,1062.37
3876,2021-05-13,1037.23
3877,2021-05-14,1001.05
3878,2021-05-17,973.63
3879,2021-05-18,975.26
3880,2021-05-19,965.83
3881,2021-05-20,963.16
3882,2021-05-21,952.08
3883,2021-05-24,945.0
3884,2021-05-25,892.94
3885,2021-05-26,882.5
3886,2021-05-27,880.59
3887,2021-05-28,907.4
3888,2021-05-31,913.65
3889,2021-01-06,913.16
3890,2021-02-06,910.61
3891,2021-03-06,904.95
3892,2021-04-06,904.74
3893,2021-07-06,903.16
3894,2021-08-06,902.89
3895,2021-09-06,903.56
3896,2021-10-06,905.31
3897,2021-11-06,906.67
3898,2021-06-14,906.67
3899,2021-06-15,913.16
3900,2021-06-16,906.32
3901,2021-06-17,905.88
3902,2021-06-18,897.84
3903,2021-06-21,897.7
3904,2021-06-22,895.33
3905,2021-06-23,888.95
3906,2021-06-24,877.89
3907,2021-06-25,877.4
3908,2021-06-28,877.33
3909,2021-06-29,862.24
3910,2021-06-30,840.92
3911,2021-01-07,845.9
3912,2021-02-07,844.74
3913,2021-05-07,846.63
3914,2021-06-07,858.07
3915,2021-07-07,873.68
3916,2021-08-07,878.53
3917,2021-09-07,892.89
3918,2021-12-07,895.92
3919,2021-07-13,905.0
3920,2021-07-14,906.67
3921,2021-07-15,913.79
3922,2021-07-16,913.16
3923,2021-07-19,913.16
3924,2021-07-20,920.44
3925,2021-07-21,918.68
3926,2021-07-22,917.84
3927,2021-07-23,918.68
3928,2021-07-26,919.14
3929,2021-07-27,919.14
3930,2021-07-28,925.79
3931,2021-07-29,935.0
3932,2021-07-30,935.0
3933,2021-02-08,931.67
3934,2021-03-08,923.95
3935,2021-04-08,930.0
3936,2021-05-08,930.0
3937,2021-06-08,928.75
3938,2021-09-08,916.67
3939,2021-10-08,917.5
3940,2021-11-08,926.67
3941,2021-12-08,921.67
3942,2021-08-13,921.25
3943,2021-08-16,921.67
3944,2021-08-17,921.67
3945,2021-08-18,916.67
3946,2021-08-19,908.75
3947,2021-08-20,907.5
3948,2021-08-23,908.75
3949,2021-08-24,910.0
3950,2021-08-25,907.5
3951,2021-08-26,903.75
3952,2021-08-27,904.0
3953,2021-08-30,911.25
3954,2021-08-31,910.0
3955,2021-01-09,907.37
3956,2021-02-09,910.95
3957,2021-03-09,919.12
3958,2021-06-09,922.65
3959,2021-07-09,926.13
3960,2021-08-09,922.06
3961,2021-09-09,932.37
3962,2021-10-09,938.55
3963,2021-09-13,937.74
3964,2021-09-14,935.88
3965,2021-09-15,931.05
3966,2021-09-16,936.75
3967,2021-09-17,926.25
3968,2021-09-20,926.25
3969,2021-09-21,926.25
3970,2021-09-22,925.0
3971,2021-09-23,923.82
3972,2021-09-24,907.68
3973,2021-09-27,909.19
3974,2021-09-28,910.0
3975,2021-09-29,910.0
3976,2021-09-30,910.47
3977,2021-01-10,910.47
3978,2021-04-10,910.47
3979,2021-05-10,910.47
3980,2021-06-10,910.47
3981,2021-07-10,910.47
3982,2021-08-10,921.78
3983,2021-11-10,925.59
3984,2021-12-10,921.78
3985,2021-10-13,921.78
3986,2021-10-14,922.65
3987,2021-10-15,925.92
3988,2021-10-18,915.92
3989,2021-10-19,917.37
3990,2021-10-20,915.0
3991,2021-10-21,915.0
3992,2021-10-22,896.64
3993,2021-10-25,896.64
